order,url,name_cn,date,score,total_votes,cover_large,tags,characters
202,https://bgm.tv/subject/242,穿越时空的少女,2006-07-15,7.8,13374,https://lain.bgm.tv/pic/cover/l/e4/a6/242_BmDGk.jpg,剧场版;细田守;穿越时空的少女;恋爱;校园;MADHouse;贞本义行;2006;治愈;科幻;治愈系;小说改;泪腺崩坏;時をかける少女;時間穿梭;筒井康隆;日本;青春;穿越;动画电影;原创;細田守;2006年;奇幻;催泪;2006年7月;电影;轻小说改;爱情;映画,绀野真琴;间宫千昭;津田功介;芳山和子;绀野美雪;藤谷果穗;早川友梨;高瀬宋次郎
203,https://bgm.tv/subject/259,夏目友人帐,2008-07-07,8,11893,https://lain.bgm.tv/pic/cover/l/cf/a0/259_7C5D9.jpg,治愈系;夏目友人帳;治愈;神谷浩史;妖怪;TV;温情;2008年7月;绿川幸;2008;漫画改;感人;BrainsBase;奇幻;夏目友人账;日常;漫改;弱气受;日本;井上和彦;夏目友人帐;主仆;大森贵弘;大森貴弘;萌攻;2008年;鬼;Brain;小林沙苗;Brains･Base,夏目玲子;夏目贵志;喵老师/斑;牛面中级妖怪;柊;三筱;笹后;瓜姬;独眼中级妖怪;河童;田沼的爸爸;名取周一
204,https://bgm.tv/subject/243916,约定的梦幻岛,2019-01-10,7.6,12084,https://lain.bgm.tv/pic/cover/l/ff/49/243916_XXJsd.jpg,悬疑;CloverWorks;2019年1月;漫改;智斗;漫画改;TV;冒险;2019;JUMP;奇幻;noitaminA;神戸守;孩子们的冒险;邪道;日本;约定的梦幻岛;神户守;大野敏哉;2019年;剧情;动画;猎奇;热血;内田真礼;科幻;神作;日本动画;致郁;战斗,诺曼;艾玛;雷;伊莎贝拉;克洛涅;马克;柯尼;冬;吉尔达;安娜;奈特;托马斯
205,https://bgm.tv/subject/350764,鬼灭之刃 无限列车篇,2021-10-10,7.3,10112,https://lain.bgm.tv/pic/cover/l/65/8e/350764_Aibau.jpg,战斗;热血;ufotable;漫画改;2021年10月;鬼灭之刃;TV;奇幻;2021;漫改;JUMP;剧场版;日本;梶浦由记;续作;外崎春雄;催泪;2021年;搞笑;石田彰;日漫;椎名豪;冒险;日本动画;TVA;励志;undefined;表番;下野紘;鬼滅の刃,灶门炭治郎;灶门祢豆子;我妻善逸;嘴平伊之助;富冈义勇;蝴蝶忍;炼狱杏寿郎;栗花落香奈乎;宇髓天元;产屋敷耀哉;甘露寺蜜璃;悲鸣屿行冥
206,https://bgm.tv/subject/148099,刀剑神域 序列之争,2017-02-18,6.8,11052,https://lain.bgm.tv/pic/cover/l/a7/db/148099_EPbSE.jpg,剧场版;A-1Pictures;刀剑神域;轻小说改;2017;后宫;科幻;战斗;梶浦由記;虚拟现实;轻改;2017年2月;松岡禎丞;小说改;2017年;伊藤智彦;日本;恋爱;网游;奇幻;SAO;热血;异世界;梶浦由记;川原砾;原创;续作;电影;亚丝娜;游戏,桐人／桐谷和人;亚丝娜／结城明日奈;尤娜;克莱因／壶井辽太郎;艾基尔／安德鲁·基尔博德·密鲁茲;莉兹贝特／篠崎里香;茅场晶彦;西莉卡／绫野圭子;结衣;诗乃／朝田诗乃;莉法／桐谷直叶;瑛二／后泽锐二
207,https://bgm.tv/subject/240386,冰海战记,2019-07-07,8.3,12953,https://lain.bgm.tv/pic/cover/l/31/8f/240386_6Q62q.jpg,WITSTUDIO;历史;战斗;漫画改;2019年7月;热血;战争;TV;海盗战记;漫改;2019;籔田修平;半年番;WIT_STUDIO;日本;神作;WIT;剧情;史诗;薮田修平;成长;冰海战记;2019年;冒险;濑古浩司;上村祐翔;瀬古浩司;反战;海盗;2010s,托尔芬;托尔兹;克努特;阿谢拉德;表伦;托鲁克尔;アスゲード;朗纳尔;ヴィリヴァルド;雷夫;斯韦恩王;弗洛基
208,https://bgm.tv/subject/219200,擅长捉弄的高木同学,2018-01-08,7.5,11401,https://lain.bgm.tv/pic/cover/l/09/16/219200_wFT9i.jpg,恋爱;校园;狗粮;日常;2018年1月;漫画改;TV;擅长调情的西片太太;SHIN-EI;2018;漫改;擅长捉弄的高木同学;搞笑;日本;赤城博昭;TⅤ;TＶ;青春;纯爱;治愈;高桥李依;シンエイ動画;横手美智子;2018年;高橋李依;甜;梶裕贵;闪光;喜剧,西片;高木同学;中井高贵;日日野美奈;天川友加里;月本早苗;真野;高尾;木村;田边老师;鹰川堇;怦子
209,https://bgm.tv/subject/296367,SSSS.电光机王,2021-04-02,7.5,12362,https://lain.bgm.tv/pic/cover/l/a1/11/296367_yPic1.jpg,TRIGGER;原创;恋爱;特摄;2021年4月;TV;战斗;JK;雨宮哲;萝卜;2021;机战;科幻;雨宫哲;日本;長谷川圭一;校园;热血;特摄改;2021年;日本动画;青春;DK;奇幻;纯爱;SSSS.GRIDMAN;扳机社;ssss;影视改;长谷川圭一,失马;麻中蓬;南梦芽;山中历;飞鸟川千濑;十驾;鬼蛇;貉;沉;稲本さん;南香乃;安奇
210,https://bgm.tv/subject/233,剧场版 空之境界 第一章 俯瞰风景,2007-12-01,7.9,11909,https://lain.bgm.tv/pic/cover/l/e1/65/233_x22mT.jpg,空之境界;剧场版;Type-Moon;ufotable;奈须きのこ;梶浦由记;2007;两仪式;俯瞰风景;奇幻;坂本真绫;轻小说改;空の境界;战斗;小说改;日本;轻改;TYPEMOON;青木英;轻小说;蘑菇;梶浦由記;2007年;あおきえい;奈须蘑菇;2007年12月;悬疑;剧情;空境;铃村健一,两仪式;黑桐干也;苍崎橙子;巫条雾绘;黑桐鲜花
211,https://bgm.tv/subject/265708,女高中生的无所事事,2019-07-05,7.6,11795,https://lain.bgm.tv/pic/cover/l/f3/d0/265708_QDkDe.jpg,搞笑;日常;校园;2019年7月;漫画改;沙雕;TV;Passione;2019;漫改;百合;女高中生的无所事事;日本;さんぺい聖;赤﨑千夏;治愈;青春;轻百合;三瓶圣;2019年;高桥丈夫;吐槽;户松遥;横谷昌宏;有趣的女人;丰崎爱生;动画;喜剧;2019夏;パッショーネ,田中望;菊池茜;鹭宫栞;百井咲久;山本美波;一奏;染谷莉莉;久条翡翠;佐渡正敬;久条琥珀;三上理惠;花生P
212,https://bgm.tv/subject/212003,赛马娘 Pretty Derby,2018-04-01,7,11580,https://lain.bgm.tv/pic/cover/l/91/c0/212003_pPk1M.jpg,P.A.WORKS;运动;游戏改;百合;2018年4月;偶像;TV;马娘;cygames;原创;2018;竞技;赛马娘;及川啓;日本;及川启;热血;励志;轻百合;日常;石原章弘;校园;2018年;搞笑;拟人;轻百;扭曲;治愈;杉浦理史;季番,特别周;无声铃鹿;小栗帽;训练员;东海帝王;伏特加;大和赤骥;黄金船;目白麦昆;神鹰;草上飞;青云天空
213,https://bgm.tv/subject/841,红辣椒,2006-11-25,8.5,12966,https://lain.bgm.tv/pic/cover/l/02/a3/841_P6wS5.jpg,今敏;剧场版;MADHouse;科幻;红辣椒;2006;盗梦侦探;梦;小说改;林原めぐみ;平沢进;悬疑;动画电影;原创;日本;2006年;映画;神作;奇幻;电影;意识流;金敏;平泽进;筒井康隆;2006年11月;安藤雅司;平沢進;心理;女王;经典,千叶敦子;红辣椒;岛寅太郎;时田浩作;粉川利美;乾精次郎;小山内守雄;玖珂;阵内
214,https://bgm.tv/subject/1333,剧场版 空之境界 第五章 矛盾螺旋,2008-08-16,8.4,12264,https://lain.bgm.tv/pic/cover/l/ff/49/1333_0Dn08.jpg,空之境界;Type-Moon;剧场版;ufotable;两仪式;奈须きのこ;矛盾螺旋;2008;空の境界;坂本真绫;奇幻;武内崇;战斗;轻小说改;小说改;TYPEMOON;平尾隆之;梶浦由记;荒耶宗莲;日本;轻改;鈴村健一;梶浦由記;2008年;悬疑;神作;奈须蘑菇;轻小说;2008年8月;型月,两仪式;黑桐干也;苍崎橙子;胭条巴;荒耶宗莲;秋巳大辅;黑桐鲜花;柯尼勒斯·阿鲁巴;胭条孝之;胭条枫;路人
215,https://bgm.tv/subject/150746,这个美术社大有问题！,2016-07-07,7.3,11400,https://lain.bgm.tv/pic/cover/l/b6/fb/150746_AAL5A.jpg,搞笑;校园;恋爱;日常;漫画改;2016年7月;Feel.;TV;2016;漫改;この美術部には問題がある！;小澤亜李;萌;及川啓;日本;及川启;青春;社团;2016年;治愈;喜剧;东山奈央;小林裕介;纯爱;荒川稔久;小泽亚李;水树奈奈;上坂堇;いみぎむる;恋爱喜剧,宇佐美瑞希;内卷昴;柯莱特;伊万莉麻里亚;部长;立花梦子;诸星老师;小山老师;绫濑香织;本多沙耶香;国川凉子;萌香
216,https://bgm.tv/subject/310,幽灵公主,1997-07-12,8.4,12289,https://lain.bgm.tv/pic/cover/l/06/eb/310_C0oq0.jpg,宫崎骏;吉卜力;剧场版;久石让;1997;幽灵公主;奇幻;原创;自然主义;环保系;神配乐;经典;气势宏大;日本;宮崎駿;动画电影;冒险;环保;GHIBLI;治愈;电影;1997年7月;1997年;神作;スタジオジブリ;自然;久石譲;童年;映画;90年代,阿席达卡;小桑;黑帽大人;山兽神;乙事主;甲六;阿时;莫娜;莫娜之子;神婆;卡雅;亚克路
217,https://bgm.tv/subject/256114,五等分的新娘,2019-01-10,6.1,11050,https://lain.bgm.tv/pic/cover/l/fd/cd/256114_mvRVq.jpg,恋爱;后宫;漫画改;2019年1月;校园;TV;手冢Production;漫改;党争;2019;松岡禎丞;花泽香菜;日常;日本;佐仓大法;手塚PRODUCTION;搞笑;桑原智;五等分的新娘;2019年;佐仓绫音;青春;水濑祈;竹达彩奈;松冈祯丞;炒股;伊藤美来;五等分;五等分的花嫁;手塚プロダクション,上杉风太郎;中野一花;中野二乃;中野三玖;中野四叶;中野五月;上杉濑叶;上杉勇也;中野丸尾;前田
218,https://bgm.tv/subject/411427,间谍过家家 第二季,2023-10-07,7.2,10677,https://lain.bgm.tv/pic/cover/l/69/5b/411427_1Bw95.jpg,搞笑;日常;2023年10月;CloverWorks;漫画改;WITSTUDIO;家庭喜剧;TV;2023;漫改;间谍过家家;战斗;续集;日本;治愈;SPY×FAMILY;续作;古桥一浩;喜剧;原田孝宏;校园;大河内一楼;古橋一浩;家庭;2023年;亲情;京阿尼;WIT_STUDIO;恋爱;早见沙织,劳埃德·福杰;约尔・福杰;阿尼亚·福杰;邦德·福杰;达米安·德斯蒙;贝琪·布莱克贝尔;菲奥娜·弗罗斯特;亨利·亨德森;尤里·布莱尔;弗兰基·弗兰克林;席尔薇亚·薛伍德;多诺万·德斯蒙
219,https://bgm.tv/subject/6048,新世纪福音战士剧场版 死与新生,1997-03-15,8.1,10170,https://lain.bgm.tv/pic/cover/l/66/46/6048_MJqSM.jpg,EVA;剧场版;庵野秀明;GAINAX;1997;科幻;原创;新世纪福音战士;GANAIX;补完;机战;骗钱;骗钱神棍片的王者;贞本义行;日本;萝卜;总集篇;林原めぐみ;战斗;摩砂雪;神作;Production.I.G;鹤卷和哉;ProductionI.G;1997年3月;1997年;鶴巻和哉;宗教;剧情;90年代,碇真嗣;绫波零;惣流·明日香·兰格雷;葛城美里;赤木律子;伊吹摩耶;渚薰;加持良治;冬月耕造;相田剑介;洞木光;日向诚
220,https://bgm.tv/subject/74628,伪恋,2014-01-11,7.1,11256,https://lain.bgm.tv/pic/cover/l/98/71/74628_8HHlL.jpg,新房昭之;恋爱;后宫;SHAFT;2014年1月;漫画改;伪恋;TV;花泽香菜;校园;东山奈央;2014;漫改;ClariS;神前晓;搞笑;党争;J.C.STAFF;日常;日本;内山昂辉;龙轮直征;龍輪直征;2014年;青春;阿澄佳奈;小松未可子;JUMP;半年番;古味直志,一条乐;桐崎千棘;小野寺小咲;橘万里花;鸫诚士郎;宫本琉璃;舞子集;克劳德·林格哈特;日原教子;本田曜子;橘严;小野寺菜菜子
221,https://bgm.tv/subject/353605,灵能百分百 第三季,2022-10-05,8.2,11637,https://lain.bgm.tv/pic/cover/l/ac/c4/353605_t8jsh.jpg,BONES;战斗;热血;漫画改;2022年10月;TV;灵能百分百;搞笑;奇幻;漫改;2022;ONE;濑古浩司;立川让;日本;莲井隆弘;超能力;治愈;成长;续作;校园;蓮井隆弘;日常;青春;神作;2022年;立川譲;樱井孝宏;瀬古浩司;骨头社,影山茂夫;灵幻新隆;小酒窝;影山律;花泽辉气;鬼瓦天牙;米里一;暗田留;高岭蕾;犬川豆太;猿田尻彦;雉子林春人
